"","reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value"
"1585","2025-12-20","provo",1,"Flu ED visits pct","2025-12-27","quantile",0.1,3.50921573299906
"1586","2025-12-20","salt-lake-city",1,"Flu ED visits pct","2025-12-27","quantile",0.1,2.83275507379567
"1587","2025-12-20","ogden",1,"Flu ED visits pct","2025-12-27","quantile",0.1,2.34938750346419
"1588","2025-12-20","utah",1,"Flu ED visits pct","2025-12-27","quantile",0.1,2.67059759128297
"1589","2025-12-20","provo",2,"Flu ED visits pct","2026-01-03","quantile",0.1,3.37894259591216
"1590","2025-12-20","salt-lake-city",2,"Flu ED visits pct","2026-01-03","quantile",0.1,2.70869275187578
"1591","2025-12-20","ogden",2,"Flu ED visits pct","2026-01-03","quantile",0.1,2.28195393646056
"1592","2025-12-20","utah",2,"Flu ED visits pct","2026-01-03","quantile",0.1,2.53068891610157
"1593","2025-12-20","provo",3,"Flu ED visits pct","2026-01-10","quantile",0.1,2.27793924125461
"1594","2025-12-20","salt-lake-city",3,"Flu ED visits pct","2026-01-10","quantile",0.1,1.99853875564493
"1595","2025-12-20","ogden",3,"Flu ED visits pct","2026-01-10","quantile",0.1,1.68064240184799
"1596","2025-12-20","utah",3,"Flu ED visits pct","2026-01-10","quantile",0.1,1.83697649740301
"1597","2025-12-20","provo",0,"Flu ED visits pct","2025-12-20","quantile",0.25,4.00600235404915
"1598","2025-12-20","salt-lake-city",0,"Flu ED visits pct","2025-12-20","quantile",0.25,3.6976757344233
"1599","2025-12-20","ogden",0,"Flu ED visits pct","2025-12-20","quantile",0.25,3.21829800258738
"1600","2025-12-20","utah",0,"Flu ED visits pct","2025-12-20","quantile",0.25,3.42460706199728
"1601","2025-12-20","provo",1,"Flu ED visits pct","2025-12-27","quantile",0.25,4.39928600455784
"1602","2025-12-20","salt-lake-city",1,"Flu ED visits pct","2025-12-27","quantile",0.25,3.79018494918244
"1603","2025-12-20","ogden",1,"Flu ED visits pct","2025-12-27","quantile",0.25,3.92899936681685
"1604","2025-12-20","utah",1,"Flu ED visits pct","2025-12-27","quantile",0.25,3.89788734323217
"1605","2025-12-20","provo",2,"Flu ED visits pct","2026-01-03","quantile",0.25,4.64729095642379
"1606","2025-12-20","salt-lake-city",2,"Flu ED visits pct","2026-01-03","quantile",0.25,3.57030724878782
"1607","2025-12-20","ogden",2,"Flu ED visits pct","2026-01-03","quantile",0.25,4.0211802488562
"1608","2025-12-20","utah",2,"Flu ED visits pct","2026-01-03","quantile",0.25,3.92804899903433
"1609","2025-12-20","provo",3,"Flu ED visits pct","2026-01-10","quantile",0.25,4.49273358453658
"1610","2025-12-20","salt-lake-city",3,"Flu ED visits pct","2026-01-10","quantile",0.25,3.33922597490265
"1611","2025-12-20","ogden",3,"Flu ED visits pct","2026-01-10","quantile",0.25,3.70405958977544
"1612","2025-12-20","utah",3,"Flu ED visits pct","2026-01-10","quantile",0.25,3.42630250873221
"1613","2025-12-20","provo",0,"Flu ED visits pct","2025-12-20","quantile",0.5,4.35934604524779
"1614","2025-12-20","salt-lake-city",0,"Flu ED visits pct","2025-12-20","quantile",0.5,4.4120619128769
"1615","2025-12-20","ogden",0,"Flu ED visits pct","2025-12-20","quantile",0.5,3.5300852885681
"1616","2025-12-20","utah",0,"Flu ED visits pct","2025-12-20","quantile",0.5,3.82101119612405
"1617","2025-12-20","provo",1,"Flu ED visits pct","2025-12-27","quantile",0.5,5.40182477410811
"1618","2025-12-20","salt-lake-city",1,"Flu ED visits pct","2025-12-27","quantile",0.5,4.52480834492009
"1619","2025-12-20","ogden",1,"Flu ED visits pct","2025-12-27","quantile",0.5,4.12483214819981
"1620","2025-12-20","utah",1,"Flu ED visits pct","2025-12-27","quantile",0.5,4.52327156259376
"1621","2025-12-20","provo",2,"Flu ED visits pct","2026-01-03","quantile",0.5,5.73915827638982
"1622","2025-12-20","salt-lake-city",2,"Flu ED visits pct","2026-01-03","quantile",0.5,4.54059007833191
"1623","2025-12-20","ogden",2,"Flu ED visits pct","2026-01-03","quantile",0.5,4.63376399959914
"1624","2025-12-20","utah",2,"Flu ED visits pct","2026-01-03","quantile",0.5,4.64914137179609
"1625","2025-12-20","provo",3,"Flu ED visits pct","2026-01-10","quantile",0.5,4.91788171719647
"1626","2025-12-20","salt-lake-city",3,"Flu ED visits pct","2026-01-10","quantile",0.5,4.07767963738345
"1627","2025-12-20","ogden",3,"Flu ED visits pct","2026-01-10","quantile",0.5,4.06990941184438
"1628","2025-12-20","utah",3,"Flu ED visits pct","2026-01-10","quantile",0.5,3.94893052880095
"1629","2025-12-20","provo",0,"Flu ED visits pct","2025-12-20","quantile",0.75,5.14620459664162
"1630","2025-12-20","salt-lake-city",0,"Flu ED visits pct","2025-12-20","quantile",0.75,4.81615535415496
"1631","2025-12-20","ogden",0,"Flu ED visits pct","2025-12-20","quantile",0.75,3.97677585963481
"1632","2025-12-20","utah",0,"Flu ED visits pct","2025-12-20","quantile",0.75,5.24624488205507
"1633","2025-12-20","provo",1,"Flu ED visits pct","2025-12-27","quantile",0.75,5.58730918993944
"1634","2025-12-20","salt-lake-city",1,"Flu ED visits pct","2025-12-27","quantile",0.75,5.32917411554182
"1635","2025-12-20","ogden",1,"Flu ED visits pct","2025-12-27","quantile",0.75,4.82538274986428
"1636","2025-12-20","utah",1,"Flu ED visits pct","2025-12-27","quantile",0.75,5.59254272152065
"1637","2025-12-20","provo",2,"Flu ED visits pct","2026-01-03","quantile",0.75,6.34656552215562
"1638","2025-12-20","salt-lake-city",2,"Flu ED visits pct","2026-01-03","quantile",0.75,4.97247224424853
"1639","2025-12-20","ogden",2,"Flu ED visits pct","2026-01-03","quantile",0.75,5.07446979168869
"1640","2025-12-20","utah",2,"Flu ED visits pct","2026-01-03","quantile",0.75,5.53357610291808
"1641","2025-12-20","provo",3,"Flu ED visits pct","2026-01-10","quantile",0.75,6.42790827150569
"1642","2025-12-20","salt-lake-city",3,"Flu ED visits pct","2026-01-10","quantile",0.75,5.01536029560622
"1643","2025-12-20","ogden",3,"Flu ED visits pct","2026-01-10","quantile",0.75,5.02397992300815
"1644","2025-12-20","utah",3,"Flu ED visits pct","2026-01-10","quantile",0.75,5.44927072488647
"1645","2025-12-20","provo",0,"Flu ED visits pct","2025-12-20","quantile",0.9,5.34888404876168
"1646","2025-12-20","salt-lake-city",0,"Flu ED visits pct","2025-12-20","quantile",0.9,5.60598740587086
"1647","2025-12-20","ogden",0,"Flu ED visits pct","2025-12-20","quantile",0.9,5.12554883199266
"1648","2025-12-20","utah",0,"Flu ED visits pct","2025-12-20","quantile",0.9,6.56120023581513
"1649","2025-12-20","provo",1,"Flu ED visits pct","2025-12-27","quantile",0.9,5.9750324474103
"1650","2025-12-20","salt-lake-city",1,"Flu ED visits pct","2025-12-27","quantile",0.9,5.47258826346097
"1651","2025-12-20","ogden",1,"Flu ED visits pct","2025-12-27","quantile",0.9,5.56430461736885
"1652","2025-12-20","utah",1,"Flu ED visits pct","2025-12-27","quantile",0.9,6.64247314826386
"1653","2025-12-20","provo",2,"Flu ED visits pct","2026-01-03","quantile",0.9,6.82919615077244
"1654","2025-12-20","salt-lake-city",2,"Flu ED visits pct","2026-01-03","quantile",0.9,5.23041408508405
"1655","2025-12-20","ogden",2,"Flu ED visits pct","2026-01-03","quantile",0.9,6.3242744760368
"1656","2025-12-20","utah",2,"Flu ED visits pct","2026-01-03","quantile",0.9,6.69663666190561
"1657","2025-12-20","provo",3,"Flu ED visits pct","2026-01-10","quantile",0.9,7.09168593078354
"1658","2025-12-20","salt-lake-city",3,"Flu ED visits pct","2026-01-10","quantile",0.9,5.8353772101445
"1659","2025-12-20","ogden",3,"Flu ED visits pct","2026-01-10","quantile",0.9,6.7242991383203
"1660","2025-12-20","utah",3,"Flu ED visits pct","2026-01-10","quantile",0.9,7.04858421326952
"1661","2025-12-20","provo",0,"Flu ED visits pct","2025-12-20","quantile",0.95,7.35985224308775
"1662","2025-12-20","salt-lake-city",0,"Flu ED visits pct","2025-12-20","quantile",0.95,6.32132846784291
"1663","2025-12-20","ogden",0,"Flu ED visits pct","2025-12-20","quantile",0.95,5.8065514810027
"1664","2025-12-20","utah",0,"Flu ED visits pct","2025-12-20","quantile",0.95,6.9158720744833
"1665","2025-12-20","provo",1,"Flu ED visits pct","2025-12-27","quantile",0.95,7.39801028820586
"1666","2025-12-20","salt-lake-city",1,"Flu ED visits pct","2025-12-27","quantile",0.95,6.30077071650741
"1667","2025-12-20","ogden",1,"Flu ED visits pct","2025-12-27","quantile",0.95,5.80016143197709
"1668","2025-12-20","utah",1,"Flu ED visits pct","2025-12-27","quantile",0.95,6.89568800726196
"1669","2025-12-20","provo",2,"Flu ED visits pct","2026-01-03","quantile",0.95,7.81654534001331
"1670","2025-12-20","salt-lake-city",2,"Flu ED visits pct","2026-01-03","quantile",0.95,6.96769040225461
"1671","2025-12-20","ogden",2,"Flu ED visits pct","2026-01-03","quantile",0.95,6.42925090155252
"1672","2025-12-20","utah",2,"Flu ED visits pct","2026-01-03","quantile",0.95,6.76809523010264
"1673","2025-12-20","provo",3,"Flu ED visits pct","2026-01-10","quantile",0.95,8.30505034470138
"1674","2025-12-20","salt-lake-city",3,"Flu ED visits pct","2026-01-10","quantile",0.95,7.62572282906604
"1675","2025-12-20","ogden",3,"Flu ED visits pct","2026-01-10","quantile",0.95,7.28343183532635
"1676","2025-12-20","utah",3,"Flu ED visits pct","2026-01-10","quantile",0.95,7.07008026974837
"1677","2025-12-20","provo",0,"Flu ED visits pct","2025-12-20","quantile",0.975,7.67985824772847
"1678","2025-12-20","salt-lake-city",0,"Flu ED visits pct","2025-12-20","quantile",0.975,6.8406511572057
"1679","2025-12-20","ogden",0,"Flu ED visits pct","2025-12-20","quantile",0.975,6.44552092493736
"1680","2025-12-20","utah",0,"Flu ED visits pct","2025-12-20","quantile",0.975,7.28168279107368
"1681","2025-12-20","provo",1,"Flu ED visits pct","2025-12-27","quantile",0.975,7.67946875410852
"1682","2025-12-20","salt-lake-city",1,"Flu ED visits pct","2025-12-27","quantile",0.975,6.8406511572057
"1683","2025-12-20","ogden",1,"Flu ED visits pct","2025-12-27","quantile",0.975,6.44574228817948
"1684","2025-12-20","utah",1,"Flu ED visits pct","2025-12-27","quantile",0.975,7.78468499781702
"1685","2025-12-20","provo",2,"Flu ED visits pct","2026-01-03","quantile",0.975,8.05441078844357
"1686","2025-12-20","salt-lake-city",2,"Flu ED visits pct","2026-01-03","quantile",0.975,7.07676478635875
"1687","2025-12-20","ogden",2,"Flu ED visits pct","2026-01-03","quantile",0.975,6.6970569325002
"1688","2025-12-20","utah",2,"Flu ED visits pct","2026-01-03","quantile",0.975,7.10919693258935
"1689","2025-12-20","provo",3,"Flu ED visits pct","2026-01-10","quantile",0.975,8.31301058507
"1690","2025-12-20","salt-lake-city",3,"Flu ED visits pct","2026-01-10","quantile",0.975,7.85812494879172
"1691","2025-12-20","ogden",3,"Flu ED visits pct","2026-01-10","quantile",0.975,7.33396718449771
"1692","2025-12-20","utah",3,"Flu ED visits pct","2026-01-10","quantile",0.975,7.11753177952814
"1693","2025-12-20","roanoke",0,"Flu ED visits pct","2025-12-20","quantile",0.025,0.549125424534605
"1694","2025-12-20","virginia",0,"Flu ED visits pct","2025-12-20","quantile",0.025,0.867810311999652
"1695","2025-12-20","roanoke",1,"Flu ED visits pct","2025-12-27","quantile",0.025,0.549125424534605
"1696","2025-12-20","virginia",1,"Flu ED visits pct","2025-12-27","quantile",0.025,0.867810311999652
"1697","2025-12-20","roanoke",2,"Flu ED visits pct","2026-01-03","quantile",0.025,0.501665781418304
"1698","2025-12-20","virginia",2,"Flu ED visits pct","2026-01-03","quantile",0.025,0.818005114395801
"1699","2025-12-20","roanoke",3,"Flu ED visits pct","2026-01-10","quantile",0.025,0.458411283839339
"1700","2025-12-20","virginia",3,"Flu ED visits pct","2026-01-10","quantile",0.025,0.6680266193628
"1701","2025-12-20","roanoke",0,"Flu ED visits pct","2025-12-20","quantile",0.05,1.07938077277495
"1702","2025-12-20","virginia",0,"Flu ED visits pct","2025-12-20","quantile",0.05,1.1189247423237
"1703","2025-12-20","roanoke",1,"Flu ED visits pct","2025-12-27","quantile",0.05,1.0818682323777
"1704","2025-12-20","virginia",1,"Flu ED visits pct","2025-12-27","quantile",0.05,1.05311932399376
"1705","2025-12-20","roanoke",2,"Flu ED visits pct","2026-01-03","quantile",0.05,0.952112039688291
"1706","2025-12-20","virginia",2,"Flu ED visits pct","2026-01-03","quantile",0.05,0.831262342274379
"1707","2025-12-20","roanoke",3,"Flu ED visits pct","2026-01-10","quantile",0.05,0.80830445486044
"1708","2025-12-20","virginia",3,"Flu ED visits pct","2026-01-10","quantile",0.05,0.728009652922786
"1709","2025-12-20","roanoke",0,"Flu ED visits pct","2025-12-20","quantile",0.1,1.4489193944459
"1710","2025-12-20","virginia",0,"Flu ED visits pct","2025-12-20","quantile",0.1,1.46378827694474
"1711","2025-12-20","roanoke",1,"Flu ED visits pct","2025-12-27","quantile",0.1,1.52507325745231
"1712","2025-12-20","virginia",1,"Flu ED visits pct","2025-12-27","quantile",0.1,1.44378136688543
"1713","2025-12-20","roanoke",2,"Flu ED visits pct","2026-01-03","quantile",0.1,1.5097729222514
"1714","2025-12-20","virginia",2,"Flu ED visits pct","2026-01-03","quantile",0.1,1.26338240611476
"1715","2025-12-20","roanoke",3,"Flu ED visits pct","2026-01-10","quantile",0.1,1.15463817657514
"1716","2025-12-20","virginia",3,"Flu ED visits pct","2026-01-10","quantile",0.1,1.02717050181701
"1717","2025-12-20","roanoke",0,"Flu ED visits pct","2025-12-20","quantile",0.25,1.93261802077577
"1718","2025-12-20","virginia",0,"Flu ED visits pct","2025-12-20","quantile",0.25,2.06063441305305
"1719","2025-12-20","roanoke",1,"Flu ED visits pct","2025-12-27","quantile",0.25,2.31557151880744
"1720","2025-12-20","virginia",1,"Flu ED visits pct","2025-12-27","quantile",0.25,2.07653683436109
"1721","2025-12-20","roanoke",2,"Flu ED visits pct","2026-01-03","quantile",0.25,2.17950082265873
"1722","2025-12-20","virginia",2,"Flu ED visits pct","2026-01-03","quantile",0.25,1.58914832904091
"1723","2025-12-20","roanoke",3,"Flu ED visits pct","2026-01-10","quantile",0.25,1.80015740180154
"1724","2025-12-20","virginia",3,"Flu ED visits pct","2026-01-10","quantile",0.25,1.38672399682168
"1725","2025-12-20","roanoke",0,"Flu ED visits pct","2025-12-20","quantile",0.5,2.52782516239459
"1726","2025-12-20","virginia",0,"Flu ED visits pct","2025-12-20","quantile",0.5,3.20153198193897
"1727","2025-12-20","roanoke",1,"Flu ED visits pct","2025-12-27","quantile",0.5,2.69572380219846
"1728","2025-12-20","virginia",1,"Flu ED visits pct","2025-12-27","quantile",0.5,3.63691440612456
"1729","2025-12-20","roanoke",2,"Flu ED visits pct","2026-01-03","quantile",0.5,2.68288273198883
"1730","2025-12-20","virginia",2,"Flu ED visits pct","2026-01-03","quantile",0.5,3.37537786344431
"1731","2025-12-20","roanoke",3,"Flu ED visits pct","2026-01-10","quantile",0.5,2.40779997891513
"1732","2025-12-20","virginia",3,"Flu ED visits pct","2026-01-10","quantile",0.5,3.15606718046928
"1733","2025-12-20","roanoke",0,"Flu ED visits pct","2025-12-20","quantile",0.75,2.81429317659842
"1734","2025-12-20","virginia",0,"Flu ED visits pct","2025-12-20","quantile",0.75,4.83178738411861
"1735","2025-12-20","roanoke",1,"Flu ED visits pct","2025-12-27","quantile",0.75,3.04045418725528
"1736","2025-12-20","virginia",1,"Flu ED visits pct","2025-12-27","quantile",0.75,4.29379051667589
"1737","2025-12-20","roanoke",2,"Flu ED visits pct","2026-01-03","quantile",0.75,3.18044985479376
"1738","2025-12-20","virginia",2,"Flu ED visits pct","2026-01-03","quantile",0.75,4.32727142974705
"1739","2025-12-20","roanoke",3,"Flu ED visits pct","2026-01-10","quantile",0.75,3.68293227513203
"1740","2025-12-20","virginia",3,"Flu ED visits pct","2026-01-10","quantile",0.75,4.58056085501661
"1741","2025-12-20","roanoke",0,"Flu ED visits pct","2025-12-20","quantile",0.9,3.95478797037354
"1742","2025-12-20","virginia",0,"Flu ED visits pct","2025-12-20","quantile",0.9,6.2756836172085
"1743","2025-12-20","roanoke",1,"Flu ED visits pct","2025-12-27","quantile",0.9,3.55223459772374
"1744","2025-12-20","virginia",1,"Flu ED visits pct","2025-12-27","quantile",0.9,5.98256675307212
"1745","2025-12-20","roanoke",2,"Flu ED visits pct","2026-01-03","quantile",0.9,3.78307907884307
"1746","2025-12-20","virginia",2,"Flu ED visits pct","2026-01-03","quantile",0.9,5.97891608082354
"1747","2025-12-20","roanoke",3,"Flu ED visits pct","2026-01-10","quantile",0.9,4.06895100505919
"1748","2025-12-20","virginia",3,"Flu ED visits pct","2026-01-10","quantile",0.9,6.12344864866475
"1749","2025-12-20","roanoke",0,"Flu ED visits pct","2025-12-20","quantile",0.95,4.06891719688147
"1750","2025-12-20","virginia",0,"Flu ED visits pct","2025-12-20","quantile",0.95,6.96192348237168
"1751","2025-12-20","roanoke",1,"Flu ED visits pct","2025-12-27","quantile",0.95,3.81492545022437
"1752","2025-12-20","virginia",1,"Flu ED visits pct","2025-12-27","quantile",0.95,6.87070031410373
"1753","2025-12-20","roanoke",2,"Flu ED visits pct","2026-01-03","quantile",0.95,4.02546744418482
"1754","2025-12-20","virginia",2,"Flu ED visits pct","2026-01-03","quantile",0.95,6.80825099198835
"1755","2025-12-20","roanoke",3,"Flu ED visits pct","2026-01-10","quantile",0.95,4.1200524723323
"1756","2025-12-20","virginia",3,"Flu ED visits pct","2026-01-10","quantile",0.95,6.62823373328463
"1757","2025-12-20","roanoke",0,"Flu ED visits pct","2025-12-20","quantile",0.975,5.47349502122018
"1758","2025-12-20","virginia",0,"Flu ED visits pct","2025-12-20","quantile",0.975,7.56304378238399
"1759","2025-12-20","roanoke",1,"Flu ED visits pct","2025-12-27","quantile",0.975,5.51594891960535
"1760","2025-12-20","virginia",1,"Flu ED visits pct","2025-12-27","quantile",0.975,7.36247830513566
"1761","2025-12-20","roanoke",2,"Flu ED visits pct","2026-01-03","quantile",0.975,5.57872244457662
"1762","2025-12-20","virginia",2,"Flu ED visits pct","2026-01-03","quantile",0.975,7.28951194086329
"1763","2025-12-20","roanoke",3,"Flu ED visits pct","2026-01-10","quantile",0.975,5.72857847108729
"1764","2025-12-20","virginia",3,"Flu ED visits pct","2026-01-10","quantile",0.975,7.00866716718066
"1765","2025-12-20","clt-area",0,"Flu ED visits pct","2025-12-20","quantile",0.025,4.70416698260092
"1766","2025-12-20","fay-area",0,"Flu ED visits pct","2025-12-20","quantile",0.025,3.82224720456804
"1767","2025-12-20","nenc",0,"Flu ED visits pct","2025-12-20","quantile",0.025,4.54878341840393
"1768","2025-12-20","north-carolina",0,"Flu ED visits pct","2025-12-20","quantile",0.025,3.46530528555826
"1769","2025-12-20","rtp-area",0,"Flu ED visits pct","2025-12-20","quantile",0.025,2.13628714121793
"1770","2025-12-20","senc",0,"Flu ED visits pct","2025-12-20","quantile",0.025,3.92880401622363
"1771","2025-12-20","triad-area",0,"Flu ED visits pct","2025-12-20","quantile",0.025,2.49569238486526
"1772","2025-12-20","wnc",0,"Flu ED visits pct","2025-12-20","quantile",0.025,1.7567252619489
"1773","2025-12-20","clt-area",1,"Flu ED visits pct","2025-12-27","quantile",0.025,4.15515666936055
"1774","2025-12-20","fay-area",1,"Flu ED visits pct","2025-12-27","quantile",0.025,3.47794310597276
"1775","2025-12-20","nenc",1,"Flu ED visits pct","2025-12-27","quantile",0.025,4.101494542753
"1776","2025-12-20","north-carolina",1,"Flu ED visits pct","2025-12-27","quantile",0.025,3.10815833347249
"1777","2025-12-20","rtp-area",1,"Flu ED visits pct","2025-12-27","quantile",0.025,1.90378814007022
"1778","2025-12-20","senc",1,"Flu ED visits pct","2025-12-27","quantile",0.025,3.57375033133925
"1779","2025-12-20","triad-area",1,"Flu ED visits pct","2025-12-27","quantile",0.025,2.24278049128258
"1780","2025-12-20","wnc",1,"Flu ED visits pct","2025-12-27","quantile",0.025,1.64848715366431
"1781","2025-12-20","clt-area",2,"Flu ED visits pct","2026-01-03","quantile",0.025,3.73129725292228
"1782","2025-12-20","fay-area",2,"Flu ED visits pct","2026-01-03","quantile",0.025,3.25249687436827
"1783","2025-12-20","nenc",2,"Flu ED visits pct","2026-01-03","quantile",0.025,3.75753139806106
"1784","2025-12-20","north-carolina",2,"Flu ED visits pct","2026-01-03","quantile",0.025,2.88201036235625
"1785","2025-12-20","rtp-area",2,"Flu ED visits pct","2026-01-03","quantile",0.025,1.72723533655875
"1786","2025-12-20","senc",2,"Flu ED visits pct","2026-01-03","quantile",0.025,3.3605736482934
"1787","2025-12-20","triad-area",2,"Flu ED visits pct","2026-01-03","quantile",0.025,2.09014978995817
"1788","2025-12-20","wnc",2,"Flu ED visits pct","2026-01-03","quantile",0.025,1.55189186213848
"1789","2025-12-20","clt-area",3,"Flu ED visits pct","2026-01-10","quantile",0.025,3.11987190987429
"1790","2025-12-20","fay-area",3,"Flu ED visits pct","2026-01-10","quantile",0.025,3.04439084664616
"1791","2025-12-20","nenc",3,"Flu ED visits pct","2026-01-10","quantile",0.025,3.20242089577871
"1792","2025-12-20","north-carolina",3,"Flu ED visits pct","2026-01-10","quantile",0.025,2.56970565458085
"1793","2025-12-20","rtp-area",3,"Flu ED visits pct","2026-01-10","quantile",0.025,1.57048913544277
"1794","2025-12-20","senc",3,"Flu ED visits pct","2026-01-10","quantile",0.025,2.8577556229715
"1795","2025-12-20","triad-area",3,"Flu ED visits pct","2026-01-10","quantile",0.025,1.93231475265765
"1796","2025-12-20","wnc",3,"Flu ED visits pct","2026-01-10","quantile",0.025,1.46660915691554
"1797","2025-12-20","clt-area",0,"Flu ED visits pct","2025-12-20","quantile",0.05,5.52571121765386
"1798","2025-12-20","fay-area",0,"Flu ED visits pct","2025-12-20","quantile",0.05,4.4261912040858
"1799","2025-12-20","nenc",0,"Flu ED visits pct","2025-12-20","quantile",0.05,5.27554407602898
"1800","2025-12-20","north-carolina",0,"Flu ED visits pct","2025-12-20","quantile",0.05,4.02351766649478
"1801","2025-12-20","rtp-area",0,"Flu ED visits pct","2025-12-20","quantile",0.05,2.481984209048
"1802","2025-12-20","senc",0,"Flu ED visits pct","2025-12-20","quantile",0.05,4.53877826321613
"1803","2025-12-20","triad-area",0,"Flu ED visits pct","2025-12-20","quantile",0.05,2.94120702202656
"1804","2025-12-20","wnc",0,"Flu ED visits pct","2025-12-20","quantile",0.05,2.12078657824059
"1805","2025-12-20","clt-area",1,"Flu ED visits pct","2025-12-27","quantile",0.05,4.88928521853948
"1806","2025-12-20","fay-area",1,"Flu ED visits pct","2025-12-27","quantile",0.05,4.15415592734969
"1807","2025-12-20","nenc",1,"Flu ED visits pct","2025-12-27","quantile",0.05,4.78645179507724
"1808","2025-12-20","north-carolina",1,"Flu ED visits pct","2025-12-27","quantile",0.05,3.73899960884468
"1809","2025-12-20","rtp-area",1,"Flu ED visits pct","2025-12-27","quantile",0.05,2.30611685837616
"1810","2025-12-20","senc",1,"Flu ED visits pct","2025-12-27","quantile",0.05,4.21135239337777
"1811","2025-12-20","triad-area",1,"Flu ED visits pct","2025-12-27","quantile",0.05,2.76156987617219
"1812","2025-12-20","wnc",1,"Flu ED visits pct","2025-12-27","quantile",0.05,2.04477683551686
"1813","2025-12-20","clt-area",2,"Flu ED visits pct","2026-01-03","quantile",0.05,4.47890354615299
"1814","2025-12-20","fay-area",2,"Flu ED visits pct","2026-01-03","quantile",0.05,3.90809826803108
"1815","2025-12-20","nenc",2,"Flu ED visits pct","2026-01-03","quantile",0.05,4.40979826361532
"1816","2025-12-20","north-carolina",2,"Flu ED visits pct","2026-01-03","quantile",0.05,3.48114373617657
"1817","2025-12-20","rtp-area",2,"Flu ED visits pct","2026-01-03","quantile",0.05,2.11364526927939
"1818","2025-12-20","senc",2,"Flu ED visits pct","2026-01-03","quantile",0.05,3.96121750812721
"1819","2025-12-20","triad-area",2,"Flu ED visits pct","2026-01-03","quantile",0.05,2.59839403547297
"1820","2025-12-20","wnc",2,"Flu ED visits pct","2026-01-03","quantile",0.05,1.93901921954688
"1821","2025-12-20","clt-area",3,"Flu ED visits pct","2026-01-10","quantile",0.05,4.04593847703075
"1822","2025-12-20","fay-area",3,"Flu ED visits pct","2026-01-10","quantile",0.05,3.74840235925231
"1823","2025-12-20","nenc",3,"Flu ED visits pct","2026-01-10","quantile",0.05,3.95953061975855
"1824","2025-12-20","north-carolina",3,"Flu ED visits pct","2026-01-10","quantile",0.05,3.28020574197008
"1825","2025-12-20","rtp-area",3,"Flu ED visits pct","2026-01-10","quantile",0.05,1.99038713314802
"1826","2025-12-20","senc",3,"Flu ED visits pct","2026-01-10","quantile",0.05,3.53500002926676
"1827","2025-12-20","triad-area",3,"Flu ED visits pct","2026-01-10","quantile",0.05,2.48463727689372
"1828","2025-12-20","wnc",3,"Flu ED visits pct","2026-01-10","quantile",0.05,1.89444169682477
"1829","2025-12-20","clt-area",0,"Flu ED visits pct","2025-12-20","quantile",0.1,6.55858326246768
"1830","2025-12-20","fay-area",0,"Flu ED visits pct","2025-12-20","quantile",0.1,5.55418928220436
"1831","2025-12-20","nenc",0,"Flu ED visits pct","2025-12-20","quantile",0.1,6.15320344041924
"1832","2025-12-20","north-carolina",0,"Flu ED visits pct","2025-12-20","quantile",0.1,4.8392719636331
"1833","2025-12-20","rtp-area",0,"Flu ED visits pct","2025-12-20","quantile",0.1,3.11925180764237
"1834","2025-12-20","senc",0,"Flu ED visits pct","2025-12-20","quantile",0.1,5.25104907556723
"1835","2025-12-20","triad-area",0,"Flu ED visits pct","2025-12-20","quantile",0.1,3.76031848428951
"1836","2025-12-20","wnc",0,"Flu ED visits pct","2025-12-20","quantile",0.1,2.75556725570334
"1837","2025-12-20","clt-area",1,"Flu ED visits pct","2025-12-27","quantile",0.1,6.16265954984374
"1838","2025-12-20","fay-area",1,"Flu ED visits pct","2025-12-27","quantile",0.1,5.57678570249576
"1839","2025-12-20","nenc",1,"Flu ED visits pct","2025-12-27","quantile",0.1,5.79867807304112
"1840","2025-12-20","north-carolina",1,"Flu ED visits pct","2025-12-27","quantile",0.1,4.67591835771157
"1841","2025-12-20","rtp-area",1,"Flu ED visits pct","2025-12-27","quantile",0.1,3.02678356096995
"1842","2025-12-20","senc",1,"Flu ED visits pct","2025-12-27","quantile",0.1,5.09229514212954
"1843","2025-12-20","triad-area",1,"Flu ED visits pct","2025-12-27","quantile",0.1,3.77624290845827
"1844","2025-12-20","wnc",1,"Flu ED visits pct","2025-12-27","quantile",0.1,2.79873264611258
"1845","2025-12-20","clt-area",2,"Flu ED visits pct","2026-01-03","quantile",0.1,6.02899382791714
"1846","2025-12-20","fay-area",2,"Flu ED visits pct","2026-01-03","quantile",0.1,5.56196307117823
"1847","2025-12-20","nenc",2,"Flu ED visits pct","2026-01-03","quantile",0.1,5.65899297624938
"1848","2025-12-20","north-carolina",2,"Flu ED visits pct","2026-01-03","quantile",0.1,4.65709463655616
"1849","2025-12-20","rtp-area",2,"Flu ED visits pct","2026-01-03","quantile",0.1,2.98847851751729
"1850","2025-12-20","senc",2,"Flu ED visits pct","2026-01-03","quantile",0.1,4.71232392754043
"1851","2025-12-20","triad-area",2,"Flu ED visits pct","2026-01-03","quantile",0.1,3.73512850645948
"1852","2025-12-20","wnc",2,"Flu ED visits pct","2026-01-03","quantile",0.1,2.78158187008591
"1853","2025-12-20","clt-area",3,"Flu ED visits pct","2026-01-10","quantile",0.1,5.41502504946572
"1854","2025-12-20","fay-area",3,"Flu ED visits pct","2026-01-10","quantile",0.1,5.23343250834805
